,loan_amnt,emp_length,home_ownership,annual_inc,loan_status,addr_state,dti,revol_util,total_acc,chargeoff_within_12_mths,pub_rec_bankruptcies,total_bal_ex_mort,approval
70881,20000.0,2.0,OWN,137000.0,Fully Paid,NY,7.98,43.2,13.0,0.0,0.0,30443.0,0
70882,16000.0,5.0,OWN,73000.0,Fully Paid,MA,17.4,42.4,32.0,0.0,0.0,39476.0,0
70883,8000.0,3.0,RENT,30000.0,Charged Off,FL,29.6,63.1,8.0,0.0,0.0,30002.0,1
70884,10000.0,10.0,RENT,38000.0,Charged Off,MD,3.38,44.6,5.0,0.0,0.0,3565.0,1
70890,24000.0,10.0,RENT,95600.0,Fully Paid,GA,14.62,37.8,25.0,0.0,0.0,21235.0,0
70904,6575.0,10.0,RENT,32000.0,Fully Paid,FL,21.04,38.5,20.0,0.0,0.0,22803.0,0
70906,16000.0,3.0,OWN,45000.0,Fully Paid,TX,9.84,83.2,9.0,0.0,0.0,10149.0,0
70907,15500.0,10.0,RENT,36000.0,Fully Paid,DC,20.22,58.1,18.0,0.0,0.0,24974.0,0
70909,12600.0,10.0,MORTGAGE,105000.0,Fully Paid,IL,10.07,39.1,39.0,0.0,1.0,38270.0,0
70921,11750.0,10.0,RENT,48000.0,Fully Paid,OR,14.38,38.4,20.0,0.0,0.0,16986.0,0
70927,10000.0,10.0,MORTGAGE,50000.0,Fully Paid,NJ,17.81,69.2,36.0,0.0,0.0,34704.0,0
70928,33950.0,3.0,RENT,76500.0,Fully Paid,NY,9.4,45.6,41.0,0.0,1.0,39113.0,0
70929,5025.0,7.0,RENT,55000.0,Charged Off,OK,16.21,22.1,30.0,0.0,0.0,36910.0,1
70931,7500.0,1.0,RENT,60000.0,Fully Paid,MO,6.9,59.7,30.0,0.0,0.0,5912.0,0
70933,7200.0,6.0,RENT,90000.0,Fully Paid,IL,3.73,20.2,15.0,0.0,1.0,6603.0,0
70936,10000.0,2.0,RENT,45000.0,Fully Paid,NY,13.73,39.0,20.0,0.0,0.0,14679.0,0
70939,10475.0,9.0,RENT,40000.0,Fully Paid,IL,8.34,32.1,17.0,0.0,0.0,12722.0,0
70941,21000.0,1.0,MORTGAGE,68000.0,Charged Off,TX,12.12,69.7,17.0,0.0,0.0,29579.0,1
70943,15000.0,6.0,RENT,75000.0,Fully Paid,NY,11.47,86.7,21.0,0.0,0.0,32300.0,0
70944,8000.0,10.0,RENT,45000.0,Charged Off,MA,25.81,64.8,24.0,0.0,1.0,42800.0,1
70946,10000.0,10.0,MORTGAGE,63000.0,Fully Paid,NJ,9.43,50.4,11.0,0.0,1.0,11971.0,0
70948,10000.0,10.0,RENT,40000.0,Fully Paid,NY,20.98,51.3,13.0,0.0,0.0,17423.0,0
70953,4200.0,9.0,RENT,80000.0,Fully Paid,NY,5.55,66.5,13.0,0.0,0.0,20757.0,0
70955,16000.0,7.0,MORTGAGE,65000.0,Fully Paid,NJ,15.55,73.0,19.0,0.0,0.0,21219.0,0
70956,10000.0,10.0,RENT,48000.0,Fully Paid,NY,5.78,19.6,26.0,0.0,0.0,6602.0,0
70959,4000.0,1.0,RENT,35000.0,Fully Paid,NJ,12.35,62.7,19.0,0.0,0.0,43492.0,0
70965,15000.0,6.0,RENT,56000.0,Fully Paid,VA,17.26,57.7,20.0,0.0,0.0,18529.0,0
70971,22250.0,10.0,RENT,50000.0,Fully Paid,CA,9.79,62.5,9.0,0.0,0.0,19439.0,0
70975,13750.0,1.0,RENT,53000.0,Charged Off,MA,27.92,41.6,30.0,0.0,0.0,45769.0,1
70976,6150.0,1.0,RENT,25000.0,Charged Off,FL,19.85,40.2,16.0,0.0,0.0,9201.0,1
70979,6600.0,4.0,RENT,48000.0,Fully Paid,IL,7.03,60.9,7.0,0.0,0.0,8961.0,0
70988,17050.0,1.0,RENT,38790.0,Fully Paid,IN,20.73,71.9,21.0,0.0,0.0,29535.0,0
70989,14000.0,10.0,MORTGAGE,90000.0,Fully Paid,KS,9.09,50.5,24.0,0.0,0.0,33936.0,0
70991,23850.0,10.0,RENT,54000.0,Fully Paid,CA,14.16,52.6,18.0,0.0,0.0,21270.0,0
70994,10000.0,1.0,RENT,37000.0,Fully Paid,CA,19.16,80.7,21.0,0.0,0.0,23731.0,0
70995,10500.0,1.0,MORTGAGE,60000.0,Fully Paid,AL,17.32,87.0,12.0,0.0,0.0,28329.0,0
70996,17500.0,9.0,RENT,62000.0,Fully Paid,CA,14.41,39.1,18.0,0.0,0.0,36447.0,0
70997,9450.0,2.0,RENT,27000.0,Fully Paid,TX,25.14,17.6,22.0,0.0,0.0,30510.0,0
71000,5000.0,9.0,RENT,40000.0,Fully Paid,CA,34.83,60.8,27.0,0.0,1.0,38628.0,0
71001,10000.0,10.0,RENT,50000.0,Fully Paid,CA,2.76,50.0,26.0,0.0,0.0,5297.0,0
71006,4000.0,6.0,RENT,73000.0,Fully Paid,CA,18.68,91.7,18.0,0.0,0.0,29714.0,0
71007,24000.0,10.0,MORTGAGE,64000.0,Charged Off,NY,26.85,73.5,36.0,0.0,0.0,36834.0,1
71008,10875.0,1.0,MORTGAGE,48000.0,Charged Off,IL,13.33,75.2,16.0,0.0,0.0,26370.0,1
71012,18000.0,5.0,RENT,80000.0,Fully Paid,CA,8.57,24.2,15.0,0.0,0.0,18415.0,0
71018,16000.0,3.0,RENT,36000.0,Fully Paid,WA,18.31,50.6,9.0,0.0,0.0,24447.0,0
71021,6000.0,3.0,RENT,38000.0,Fully Paid,CA,9.98,59.1,19.0,0.0,0.0,8633.0,0
71023,2800.0,10.0,RENT,75000.0,Fully Paid,CA,14.53,89.0,11.0,0.0,0.0,38189.0,0
71024,13000.0,7.0,RENT,45000.0,Fully Paid,MI,4.61,53.5,8.0,0.0,0.0,8560.0,0
71029,7000.0,10.0,RENT,36000.0,Fully Paid,CO,20.53,44.0,20.0,0.0,0.0,20118.0,0
71030,12000.0,1.0,MORTGAGE,82000.0,Charged Off,CA,10.64,79.6,11.0,0.0,0.0,19081.0,1
71032,20000.0,8.0,RENT,91077.0,Fully Paid,CA,4.84,92.8,20.0,0.0,0.0,12913.0,0
71033,12000.0,2.0,RENT,55000.0,Fully Paid,OH,21.73,64.4,15.0,0.0,1.0,36956.0,0
71036,8000.0,6.0,RENT,50000.0,Fully Paid,CA,9.12,65.1,14.0,0.0,0.0,10097.0,0
71037,28000.0,10.0,OWN,98000.0,Fully Paid,TX,18.63,86.9,21.0,0.0,0.0,45200.0,0
71038,6900.0,3.0,RENT,40000.0,Fully Paid,OR,18.36,68.5,36.0,0.0,0.0,28494.0,0
71039,15000.0,9.0,RENT,48000.0,Fully Paid,CA,15.88,97.9,22.0,0.0,0.0,16980.0,0
71040,7000.0,2.0,RENT,36000.0,Fully Paid,CA,20.27,84.4,14.0,0.0,0.0,33653.0,0
71041,12300.0,6.0,OWN,133000.0,Fully Paid,LA,7.42,53.2,12.0,0.0,0.0,19546.0,0
71047,16200.0,6.0,RENT,79000.0,Fully Paid,CA,11.14,63.6,28.0,0.0,0.0,25555.0,0
71048,2000.0,7.0,RENT,42000.0,Fully Paid,NY,13.86,55.3,21.0,0.0,0.0,16745.0,0
71050,18000.0,4.0,RENT,65000.0,Fully Paid,CA,22.99,68.0,28.0,0.0,0.0,29202.0,0
71051,5000.0,10.0,MORTGAGE,60000.0,Fully Paid,CA,20.48,55.9,22.0,0.0,0.0,31714.0,0
71052,4700.0,4.0,RENT,31200.0,Fully Paid,CA,11.77,44.4,18.0,0.0,0.0,27442.0,0
71054,24000.0,10.0,RENT,80856.0,Fully Paid,CA,16.56,70.1,13.0,0.0,0.0,46321.0,0
71056,17500.0,10.0,MORTGAGE,40000.0,Fully Paid,NC,20.94,53.3,25.0,0.0,0.0,18923.0,0
71058,10575.0,9.0,RENT,52000.0,Fully Paid,CA,9.55,62.6,18.0,0.0,0.0,11490.0,0
71065,6500.0,3.0,RENT,47579.0,Fully Paid,NH,26.54,67.6,16.0,0.0,0.0,36535.0,0
71066,10000.0,3.0,RENT,35000.0,Charged Off,HI,8.92,56.6,8.0,0.0,0.0,5998.0,1
71070,35000.0,9.0,RENT,82000.0,Charged Off,VA,21.45,96.8,14.0,0.0,0.0,35261.0,1
71071,6000.0,4.0,RENT,74000.0,Fully Paid,GA,12.23,59.5,19.0,0.0,0.0,13416.0,0
71073,12000.0,10.0,RENT,50078.0,Fully Paid,CA,16.94,65.4,17.0,0.0,1.0,13519.0,0
71074,8000.0,7.0,RENT,36000.0,Charged Off,CA,32.99,20.2,21.0,0.0,1.0,34286.0,1
71075,2000.0,3.0,OWN,24336.0,Fully Paid,NY,21.7,77.4,9.0,0.0,0.0,18583.0,0
71076,7000.0,2.0,RENT,50000.0,Charged Off,FL,14.97,72.0,23.0,0.0,1.0,23411.0,1
71080,15000.0,9.0,RENT,36000.0,Fully Paid,PA,7.67,62.3,12.0,0.0,0.0,10026.0,0
71081,20500.0,8.0,RENT,45900.0,Fully Paid,IL,21.03,63.8,36.0,0.0,0.0,41346.0,0
71082,2800.0,1.0,OWN,36000.0,Fully Paid,NC,4.55,9.0,20.0,0.0,0.0,2764.0,0
71084,11500.0,1.0,RENT,35000.0,Fully Paid,OH,25.31,73.3,17.0,0.0,0.0,39017.0,0
71086,8000.0,5.0,RENT,50000.0,Fully Paid,CA,11.55,70.6,16.0,0.0,0.0,3831.0,0
71090,11325.0,3.0,RENT,50000.0,Fully Paid,AR,13.25,36.7,27.0,0.0,0.0,10459.0,0
71091,12000.0,5.0,OWN,51000.0,Fully Paid,MN,19.95,53.3,21.0,0.0,0.0,16003.0,0
71096,35000.0,5.0,MORTGAGE,104000.0,Fully Paid,WI,11.1,70.0,30.0,0.0,0.0,35282.0,0
71097,5600.0,10.0,RENT,38000.0,Fully Paid,CA,14.21,47.5,15.0,0.0,0.0,8653.0,0
71098,12000.0,9.0,RENT,34500.0,Fully Paid,CA,10.6,59.7,13.0,0.0,0.0,12012.0,0
71100,10375.0,8.0,OWN,30000.0,Fully Paid,NJ,18.4,53.5,13.0,0.0,0.0,15436.0,0
71104,12725.0,8.0,RENT,110000.0,Charged Off,IL,19.97,75.4,38.0,0.0,0.0,41858.0,1
71106,15000.0,1.0,RENT,56650.0,Fully Paid,NY,24.41,93.5,26.0,0.0,0.0,26107.0,0
71108,35000.0,7.0,MORTGAGE,125950.0,Fully Paid,CA,5.75,57.1,33.0,0.0,0.0,16938.0,0
71110,10000.0,2.0,RENT,100000.0,Fully Paid,CA,8.99,35.8,44.0,0.0,0.0,20179.0,0
71111,11000.0,10.0,RENT,35000.0,Fully Paid,CO,20.4,68.7,25.0,0.0,1.0,17099.0,0
71112,15000.0,10.0,RENT,80000.0,Fully Paid,MI,5.9,40.4,20.0,0.0,1.0,16872.0,0
71113,32875.0,5.0,OWN,73759.0,Charged Off,CA,18.21,95.7,16.0,0.0,0.0,32605.0,1
71114,12000.0,10.0,MORTGAGE,81000.0,Charged Off,CT,9.29,45.7,13.0,0.0,0.0,33491.0,1
71116,8000.0,3.0,RENT,55000.0,Fully Paid,CA,18.46,50.1,22.0,0.0,0.0,48319.0,0
71121,10000.0,9.0,RENT,39000.0,Fully Paid,CA,17.38,74.9,11.0,0.0,0.0,14968.0,0
71130,15350.0,4.0,MORTGAGE,108000.0,Charged Off,TX,10.47,81.8,23.0,0.0,0.0,26192.0,1
71134,12000.0,6.0,RENT,40000.0,Fully Paid,CA,7.53,38.1,9.0,0.0,0.0,10755.0,0
71138,11200.0,10.0,RENT,46499.0,Fully Paid,NJ,16.57,57.3,27.0,0.0,1.0,26080.0,0
71143,15000.0,10.0,RENT,70000.0,Fully Paid,FL,21.89,92.0,13.0,0.0,0.0,36997.0,0
71144,16000.0,8.0,OWN,78000.0,Fully Paid,LA,7.4,3.8,20.0,0.0,0.0,12831.0,0
71147,5675.0,2.0,RENT,36000.0,Fully Paid,CA,25.47,46.7,15.0,0.0,0.0,20953.0,0
71149,20750.0,5.0,RENT,90000.0,Fully Paid,NY,5.23,43.9,20.0,0.0,0.0,21199.0,0
71154,2500.0,1.0,RENT,55000.0,Fully Paid,CA,1.09,78.0,11.0,0.0,0.0,43307.0,0
71155,3000.0,6.0,RENT,35000.0,Fully Paid,RI,10.73,55.2,8.0,0.0,0.0,10276.0,0
71161,12000.0,10.0,MORTGAGE,110000.0,Fully Paid,CA,13.84,64.4,56.0,0.0,1.0,49667.0,0
71163,21000.0,1.0,RENT,125000.0,Charged Off,CA,7.57,60.5,16.0,0.0,0.0,16559.0,1
71165,13150.0,10.0,MORTGAGE,37000.0,Charged Off,AL,17.29,54.5,20.0,0.0,0.0,13124.0,1
71166,6600.0,8.0,RENT,50000.0,Fully Paid,CA,6.63,9.1,28.0,0.0,0.0,12237.0,0
71168,5000.0,6.0,OWN,40000.0,Fully Paid,FL,18.45,33.2,10.0,0.0,0.0,13494.0,0
71172,6000.0,10.0,RENT,90390.0,Fully Paid,CA,6.01,91.6,20.0,0.0,0.0,15734.0,0
71173,10000.0,10.0,RENT,42000.0,Fully Paid,NM,25.31,77.5,20.0,0.0,0.0,17889.0,0
71174,8000.0,7.0,RENT,35000.0,Fully Paid,CA,17.15,30.8,15.0,0.0,0.0,23985.0,0
71175,19000.0,10.0,MORTGAGE,45000.0,Fully Paid,CO,25.41,88.1,17.0,0.0,1.0,22761.0,0
71179,8000.0,4.0,RENT,36000.0,Fully Paid,CA,2.73,65.2,14.0,0.0,0.0,4954.0,0
71182,11975.0,4.0,RENT,43000.0,Charged Off,TX,8.37,92.0,4.0,0.0,0.0,11781.0,1
71185,12000.0,3.0,RENT,35000.0,Fully Paid,MA,26.05,42.0,18.0,0.0,0.0,21144.0,0
71186,20050.0,9.0,RENT,83000.0,Fully Paid,FL,15.25,62.8,16.0,0.0,0.0,24145.0,0
71192,23725.0,10.0,RENT,65000.0,Fully Paid,CA,12.8,40.6,30.0,0.0,0.0,25190.0,0
71193,11000.0,5.0,MORTGAGE,85000.0,Fully Paid,NY,14.33,41.3,36.0,0.0,0.0,39454.0,0
71194,2000.0,10.0,RENT,56000.0,Fully Paid,NY,14.48,17.6,46.0,0.0,0.0,23816.0,0
71197,10625.0,1.0,RENT,40000.0,Charged Off,MD,17.86,51.2,7.0,0.0,0.0,7107.0,1
71202,6300.0,7.0,RENT,36000.0,Fully Paid,MA,25.53,47.2,16.0,0.0,0.0,36380.0,0
71204,18000.0,6.0,RENT,61211.0,Fully Paid,HI,18.39,12.4,28.0,0.0,0.0,23534.0,0
71206,10000.0,6.0,RENT,95000.0,Fully Paid,CA,6.28,30.7,48.0,0.0,0.0,23037.0,0
71210,10000.0,10.0,RENT,53560.0,Fully Paid,LA,8.6,26.8,22.0,0.0,1.0,11562.0,0
71213,8500.0,10.0,OWN,26000.0,Fully Paid,FL,21.14,79.1,14.0,0.0,0.0,13669.0,0
71217,7200.0,2.0,RENT,94300.0,Fully Paid,MD,5.59,61.6,8.0,0.0,0.0,11185.0,0
71223,9600.0,10.0,RENT,65000.0,Fully Paid,CA,6.83,46.3,20.0,0.0,0.0,13187.0,0
71236,15000.0,10.0,RENT,74000.0,Fully Paid,CA,14.64,84.2,17.0,0.0,0.0,17070.0,0
71237,10000.0,1.0,RENT,85000.0,Fully Paid,CO,10.73,61.3,12.0,0.0,0.0,23446.0,0
71239,6000.0,2.0,RENT,55000.0,Fully Paid,NC,8.16,56.9,13.0,0.0,0.0,10089.0,0
71240,3000.0,10.0,MORTGAGE,48817.0,Fully Paid,MN,19.15,80.9,31.0,0.0,0.0,18535.0,0
71241,12000.0,2.0,OWN,44500.0,Fully Paid,MI,4.93,25.0,17.0,0.0,1.0,5068.0,0
71244,30000.0,5.0,RENT,93000.0,Fully Paid,VT,21.84,75.2,18.0,0.0,0.0,36563.0,0
71249,9000.0,5.0,RENT,48000.0,Fully Paid,OK,18.01,34.4,24.0,0.0,0.0,22927.0,0
71250,14125.0,10.0,MORTGAGE,150000.0,Fully Paid,NV,9.73,79.8,20.0,0.0,0.0,29420.0,0
71252,12000.0,1.0,RENT,50000.0,Fully Paid,NJ,17.14,40.2,24.0,0.0,0.0,44146.0,0
71254,9000.0,10.0,RENT,84000.0,Fully Paid,CA,13.66,41.7,36.0,0.0,1.0,44744.0,0
71257,13250.0,1.0,OWN,39999.0,Fully Paid,MN,19.92,55.0,12.0,0.0,0.0,28335.0,0
71258,10000.0,9.0,RENT,51000.0,Charged Off,NY,31.22,53.3,17.0,0.0,1.0,34175.0,1
71259,11200.0,3.0,RENT,60000.0,Fully Paid,UT,25.36,61.9,46.0,0.0,0.0,49739.0,0
71260,12000.0,4.0,RENT,74000.0,Fully Paid,CA,5.79,31.3,17.0,0.0,0.0,9218.0,0
71264,5000.0,6.0,MORTGAGE,119500.0,Fully Paid,NY,6.45,24.2,20.0,0.0,0.0,11102.0,0
71265,20250.0,5.0,RENT,45000.0,Fully Paid,CA,23.11,10.3,20.0,0.0,0.0,9777.0,0
71266,15000.0,2.0,MORTGAGE,75000.0,Fully Paid,NJ,10.66,76.8,26.0,0.0,0.0,38029.0,0
71268,20000.0,8.0,OWN,50000.0,Fully Paid,FL,17.21,64.3,21.0,0.0,0.0,33188.0,0
71270,15000.0,10.0,MORTGAGE,50000.0,Fully Paid,FL,22.66,47.6,23.0,0.0,0.0,28635.0,0
71274,5600.0,3.0,RENT,48822.49,Fully Paid,IL,14.61,13.8,23.0,0.0,0.0,19863.0,0
71277,12000.0,1.0,RENT,60000.0,Fully Paid,NY,7.12,69.0,8.0,0.0,0.0,13698.0,0
71278,12500.0,7.0,MORTGAGE,46000.0,Fully Paid,VT,20.61,82.0,14.0,0.0,0.0,25670.0,0
71279,7200.0,3.0,RENT,43000.0,Fully Paid,CA,10.49,40.4,23.0,0.0,0.0,17140.0,0
71280,10750.0,5.0,OWN,31357.45,Fully Paid,NJ,20.63,46.2,10.0,0.0,0.0,16959.0,0
71283,15000.0,1.0,MORTGAGE,75000.0,Fully Paid,NY,11.96,50.5,47.0,0.0,0.0,21440.0,0
71287,9000.0,2.0,RENT,42000.0,Charged Off,VA,15.43,24.2,10.0,0.0,0.0,21031.0,1
71288,16425.0,10.0,MORTGAGE,37000.0,Fully Paid,OR,32.01,63.5,17.0,0.0,0.0,25956.0,0
71291,6000.0,2.0,RENT,51500.0,Fully Paid,AL,19.62,81.6,32.0,0.0,0.0,47873.0,0
71293,10000.0,10.0,RENT,68430.0,Fully Paid,CO,5.42,74.9,31.0,0.0,1.0,12355.0,0
71297,11000.0,1.0,RENT,148000.0,Fully Paid,CA,8.51,34.9,23.0,0.0,0.0,38821.0,0
71298,20000.0,2.0,RENT,140000.0,Fully Paid,NC,10.84,57.3,23.0,0.0,0.0,33864.0,0
71301,6625.0,10.0,RENT,24000.0,Fully Paid,RI,21.65,55.0,11.0,0.0,0.0,11476.0,0
71323,3000.0,3.0,MORTGAGE,54000.0,Fully Paid,FL,0.56,12.8,11.0,0.0,0.0,385.0,0
71326,16000.0,9.0,MORTGAGE,70000.0,Fully Paid,NJ,12.7,25.8,32.0,0.0,0.0,41242.0,0
71327,20000.0,10.0,MORTGAGE,50000.0,Charged Off,NJ,31.63,20.1,58.0,0.0,0.0,46402.0,1
71328,9350.0,10.0,RENT,45000.0,Fully Paid,IN,28.51,92.8,19.0,0.0,0.0,31664.0,0
71333,25000.0,5.0,MORTGAGE,67000.0,Fully Paid,TX,24.39,71.4,26.0,0.0,0.0,46386.0,0
71339,25000.0,1.0,RENT,79000.0,Fully Paid,TN,19.0,79.6,28.0,0.0,0.0,36804.0,0
71340,12000.0,10.0,MORTGAGE,46293.0,Fully Paid,IN,22.92,57.0,43.0,0.0,0.0,31976.0,0
71342,14000.0,10.0,RENT,75000.0,Fully Paid,IL,15.98,96.4,16.0,0.0,0.0,43304.0,0
71351,25375.0,10.0,MORTGAGE,67000.0,Charged Off,LA,24.86,81.0,21.0,0.0,0.0,43319.0,1
71353,8000.0,1.0,RENT,30000.0,Fully Paid,FL,26.2,24.6,19.0,0.0,1.0,11903.0,0
71355,12000.0,2.0,MORTGAGE,60000.0,Fully Paid,TN,15.08,66.2,24.0,0.0,1.0,24986.0,0
71363,10000.0,5.0,OWN,45000.0,Fully Paid,CT,5.33,64.4,19.0,0.0,0.0,5090.0,0
71364,12000.0,1.0,RENT,50000.0,Fully Paid,FL,20.96,62.0,10.0,0.0,0.0,21536.0,0
71368,10000.0,9.0,RENT,80000.0,Charged Off,CA,13.18,49.4,24.0,0.0,0.0,35173.0,1
71369,8400.0,10.0,RENT,56000.0,Fully Paid,NJ,7.44,41.6,37.0,0.0,1.0,21732.0,0
71377,13375.0,10.0,RENT,42000.0,Fully Paid,TX,23.49,78.5,24.0,0.0,0.0,17572.0,0
71379,35000.0,10.0,RENT,103000.0,Fully Paid,CO,11.81,57.9,26.0,1.0,0.0,32345.0,0
71381,7200.0,10.0,RENT,28628.0,Fully Paid,CA,32.24,74.4,31.0,0.0,1.0,14257.0,0
71383,6000.0,4.0,MORTGAGE,40000.0,Fully Paid,WA,27.48,59.3,20.0,0.0,0.0,33757.0,0
71384,6000.0,10.0,OWN,52000.0,Fully Paid,AZ,28.1,35.0,28.0,0.0,0.0,34754.0,0
71385,33000.0,7.0,RENT,100000.0,Fully Paid,VA,13.7,37.2,11.0,0.0,0.0,28337.0,0
71386,5000.0,5.0,RENT,60000.0,Charged Off,FL,20.36,44.1,24.0,0.0,0.0,38640.0,1
71387,11875.0,5.0,RENT,52000.0,Charged Off,CA,24.56,45.9,30.0,0.0,1.0,44818.0,1
71392,3000.0,1.0,RENT,20000.0,Fully Paid,NY,8.1,28.0,10.0,0.0,0.0,3665.0,0
71393,10000.0,10.0,RENT,60000.0,Fully Paid,AZ,24.4,56.0,25.0,0.0,0.0,39061.0,0
71394,14675.0,1.0,MORTGAGE,120000.0,Fully Paid,MD,11.76,90.6,20.0,0.0,0.0,38713.0,0
71398,6400.0,10.0,MORTGAGE,60000.0,Fully Paid,OH,11.74,38.3,10.0,0.0,1.0,18297.0,0
71403,16425.0,10.0,OWN,37000.0,Fully Paid,AL,15.02,63.0,16.0,0.0,0.0,19028.0,0
71405,15000.0,10.0,RENT,96000.0,Fully Paid,NY,18.05,94.4,44.0,0.0,0.0,35588.0,0
71407,5000.0,7.0,RENT,30000.0,Fully Paid,CO,13.24,26.6,19.0,0.0,1.0,15442.0,0
71408,4200.0,3.0,MORTGAGE,61500.0,Charged Off,CA,9.74,50.0,23.0,0.0,0.0,12333.0,1
71410,7000.0,1.0,OWN,48000.0,Fully Paid,CA,16.48,46.7,19.0,0.0,1.0,37850.0,0
71418,17050.0,6.0,RENT,42000.0,Fully Paid,FL,28.51,69.9,22.0,0.0,0.0,27256.0,0
71420,5375.0,2.0,RENT,20000.0,Fully Paid,FL,23.17,53.2,17.0,0.0,0.0,12383.0,0
71421,16000.0,1.0,RENT,55000.0,Fully Paid,OH,21.82,88.4,44.0,0.0,0.0,37749.0,0
71424,18000.0,10.0,OWN,52000.0,Fully Paid,TX,27.21,56.1,36.0,0.0,0.0,37639.0,0
71428,16000.0,2.0,OWN,36000.0,Fully Paid,AL,26.03,68.3,32.0,0.0,0.0,41694.0,0
71430,5000.0,9.0,RENT,67000.0,Fully Paid,CA,28.43,79.1,15.0,0.0,0.0,28587.0,0
71432,22750.0,7.0,RENT,52200.0,Charged Off,NY,23.95,93.6,26.0,0.0,0.0,48695.0,1
71434,14000.0,1.0,RENT,90000.0,Fully Paid,WA,3.95,84.2,6.0,0.0,0.0,11791.0,0
71435,2550.0,4.0,MORTGAGE,27000.0,Fully Paid,IL,4.13,23.7,10.0,0.0,0.0,2602.0,0
71436,10000.0,10.0,RENT,30000.0,Fully Paid,NH,21.88,61.8,12.0,0.0,1.0,17956.0,0
71437,5125.0,10.0,RENT,34112.0,Fully Paid,KS,12.91,61.2,19.0,0.0,1.0,8281.0,0
71440,10800.0,6.0,RENT,37000.0,Fully Paid,SC,15.21,53.3,29.0,0.0,0.0,14883.0,0
71442,2000.0,8.0,RENT,25000.0,Fully Paid,NY,17.17,64.7,16.0,0.0,0.0,10765.0,0
71450,19400.0,10.0,MORTGAGE,100000.0,Fully Paid,GA,20.33,22.1,27.0,0.0,0.0,49549.0,0
71452,17000.0,5.0,RENT,70204.0,Fully Paid,CA,12.05,67.7,8.0,0.0,0.0,21373.0,0
71454,15000.0,1.0,MORTGAGE,60000.0,Fully Paid,IL,16.44,42.3,38.0,0.0,0.0,28085.0,0
71455,6000.0,7.0,RENT,73000.0,Fully Paid,MA,10.72,37.5,22.0,0.0,0.0,42916.0,0
71456,2875.0,5.0,RENT,95000.0,Fully Paid,CA,8.35,42.5,27.0,0.0,0.0,19007.0,0
71458,18000.0,1.0,RENT,53760.0,Fully Paid,CA,16.63,59.3,13.0,0.0,0.0,12980.0,0
71460,8100.0,10.0,MORTGAGE,44000.0,Fully Paid,AR,25.18,79.4,9.0,0.0,0.0,33003.0,0
71463,15600.0,4.0,RENT,55000.0,Fully Paid,NY,4.97,80.0,11.0,0.0,0.0,30727.0,0
71465,11200.0,7.0,OWN,58000.0,Fully Paid,AL,21.68,36.4,21.0,0.0,0.0,49423.0,0
71467,13000.0,1.0,RENT,53000.0,Fully Paid,CT,7.15,90.7,15.0,0.0,0.0,33398.0,0
71471,8400.0,7.0,RENT,69000.0,Fully Paid,CO,8.52,33.4,40.0,0.0,1.0,19658.0,0
71474,10200.0,3.0,RENT,50000.0,Fully Paid,CO,13.47,25.5,15.0,0.0,1.0,13323.0,0
71478,15000.0,10.0,MORTGAGE,70000.0,Fully Paid,CA,6.93,55.2,22.0,0.0,0.0,13148.0,0
71479,7200.0,9.0,RENT,25000.0,Fully Paid,MO,26.6,47.4,11.0,0.0,0.0,16245.0,0
71481,10000.0,1.0,RENT,35625.0,Fully Paid,NJ,11.46,57.7,14.0,0.0,0.0,10794.0,0
71484,12475.0,2.0,MORTGAGE,62000.0,Fully Paid,TX,5.42,73.0,11.0,0.0,0.0,10872.0,0
71486,32200.0,10.0,RENT,118500.0,Fully Paid,WA,13.03,66.8,20.0,0.0,0.0,24127.0,0
71487,10000.0,8.0,OWN,76440.0,Fully Paid,AL,22.79,86.7,27.0,0.0,0.0,40986.0,0
71490,10000.0,10.0,RENT,55200.0,Charged Off,NY,9.8,66.2,25.0,0.0,0.0,12637.0,1
71491,2200.0,10.0,RENT,24000.0,Fully Paid,CA,17.7,86.8,14.0,0.0,0.0,10411.0,0
71492,8000.0,5.0,MORTGAGE,44000.0,Fully Paid,UT,9.44,22.0,26.0,0.0,1.0,11782.0,0
71493,15000.0,1.0,RENT,69000.0,Fully Paid,DC,8.54,84.9,16.0,0.0,0.0,11202.0,0
71498,5125.0,7.0,RENT,25000.0,Fully Paid,MI,27.84,32.8,20.0,0.0,0.0,13789.0,0
71501,25000.0,5.0,MORTGAGE,83000.0,Fully Paid,MI,5.47,26.5,21.0,0.0,1.0,9418.0,0
71502,7100.0,2.0,RENT,27500.0,Charged Off,CA,22.22,85.9,17.0,0.0,0.0,15173.0,1
71504,11025.0,2.0,RENT,65000.0,Fully Paid,CA,19.13,20.3,27.0,0.0,0.0,20185.0,0
71505,5125.0,1.0,RENT,29000.0,Fully Paid,FL,25.26,70.7,9.0,0.0,0.0,9875.0,0
71506,10000.0,10.0,RENT,60000.0,Fully Paid,CA,21.31,36.9,39.0,0.0,0.0,46886.0,0
71509,11900.0,4.0,RENT,44500.0,Fully Paid,CA,20.75,20.6,25.0,0.0,0.0,27695.0,0
71510,12000.0,2.0,RENT,50000.0,Fully Paid,CA,15.16,70.3,8.0,0.0,0.0,31288.0,0
71524,10500.0,7.0,RENT,45000.0,Fully Paid,CA,17.52,56.3,18.0,0.0,0.0,22490.0,0
